plasma_retinol.arff, 0.0566571751541775, 0.0, 0.0141331658291457, 0.0279010779961953, 0.111111111111111, 0.519721927291665, 0.119565217391304, 0.0217413287491152, 0.844413015905086, 0.111111111111111, 0.721884498480243, 0.142857142857143, 0.0833333333333333, 0.00167224080267559, 0.530518736940603, 0.0013745733685652, 0.278115501519757, 0.00386740331491713, 0.106382978723404
veteran.arff, 0.074601763284401, 0.0, 0.00492043551088777, 0.00887761572606214, 0.148148148148148, 0.592368116057921, 0.0543478260869565, 0.00374153099403377, 0.627662014079429, 0.111111111111111, 0.378989361702128, 0.5, 0.166666666666667, 0.00334448160535117, 0.652186132488325, 0.00212947990583729, 0.621010638297872, 0.00353591160220994, 0.0319148936170213
phpDtekaj.arff, 0.00383442315968559, 0.230769230769231, 0.108458961474037, 0.00169097442401184, 0.0, 0.949598625976888, 0.0108695652173913, 0.109515623419962, 0.0150165872266784, 0.444444444444444, 0.757978723404255, 0.0, 0.0, 0.00501672240802676, 0.909703423515019, 0.0, 0.242021276595745, 0.0121546961325967, 0.0319148936170213
fri_c1_250_10.arff, 0.0560854522300285, 0.0, 0.00973618090452261, 0.0230395265271613, 0.0, 0.474480787092803, 0.0869565217391304, 0.0151683688947315, 0.879975755126781, 0.111111111111111, 0.918762088974855, 0.0909090909090909, 0.0416666666666667, 0.0, 0.510556541503432, 0.0, 0.0812379110251451, 0.00220994475138122, 0.106382978723404
phpdReP6S.arff, 0.0365430872741925, 0.0, 0.243613902847571, 0.0336081166772353, 0.0, 0.906548879992508, 0.760869565217391, 0.246132065931843, 0.126106030816535, 0.111111111111111, 0.996793937627514, 0.0136986301369863, 0.0416666666666667, 0.0, 0.933721210485597, 0.0, 0.00320606237248616, 0.00220994475138122, 0.765957446808511
led24.arff, 0.00953469976533547, 0.615384615384615, 0.0303601340033501, 0.0623546818854365, 0.888888888888889, 0.0, 0.239130434782609, 0.313479623824451, 0.184835336902717, 0.111111111111111, 0.0, 0.96, 1.0, 0.0133779264214047, 0.0, 0.00380932946093763, 1.0, 0.0032707182320442, 0.0
fri_c4_500_10.arff, 0.0277851674846538, 0.0, 0.0239740368509213, 0.04713591206933, 0.0, 0.457746241732284, 0.0869565217391304, 0.040448983719284, 0.895978987776543, 0.111111111111111, 0.918762088974855, 0.0909090909090909, 0.0416666666666667, 0.0, 0.501573553556705, 0.0, 0.0812379110251451, 0.00220994475138122, 0.106382978723404
phpnThNfi.arff, 0.00107989399697932, 0.0, 0.474350921273032, 0.0549566687803847, 0.0, 0.961988765479408, 0.0326086956521739, 0.479219334614218, 0.107693281811516, 0.111111111111111, 0.842198581560284, 0.166666666666667, 0.0416666666666667, 0.0, 0.944056716192355, 0.0, 0.157801418439716, 0.00220994475138122, 0.0531914893617021
delta_ailerons.arff, 5.67539419881068E-4, 0.0, 0.391122278056951, 0.707038681039949, 0.0, 0.332352115874819, 0.0326086956521739, 0.710789766407119, 0.938688695224205, 0.111111111111111, 0.842198581560284, 0.166666666666667, 0.0416666666666667, 0.0, 0.477599598068638, 0.0, 0.157801418439716, 0.00220994475138122, 0.0531914893617021
php8F3DIv.arff, 0.00208336083105816, 0.307692307692308, 0.30391541038526, 0.0, 0.0, 0.956579139394299, 0.184782608695652, 0.991101223581758, 0.0, 0.555555555555556, 0.960106382978723, 0.0, 0.0, 0.00668896321070234, 0.216307208013631, 0.0, 0.0398936170212766, 0.0154696132596685, 0.202127659574468
kc3.arff, 0.111832182244538, 0.0, 0.0385259631490787, 0.00887761572606214, 0.0, 0.810913426068803, 0.402173913043478, 0.0362018404287592, 0.187608822910523, 0.111111111111111, 0.985372340425532, 0.025, 0.0416666666666667, 0.0, 0.899198258019581, 0.0, 0.0146276595744681, 0.00220994475138122, 0.414893617021277
wind.arff, 0.00242002856982798, 0.0, 0.361599664991625, 0.649334178820545, 0.0, 0.661838066727907, 0.130434782608696, 0.654666801496612, 0.934881887225259, 0.111111111111111, 0.943262411347518, 0.0666666666666667, 0.0416666666666667, 0.0, 0.479736448236254, 0.0, 0.0567375886524823, 0.00220994475138122, 0.148936170212766
collins.arff, 0.0612309585473693, 1.0, 0.00345477386934673, 0.0010568590150074, 0.111111111111111, 0.969158948667663, 0.228260869565217, 0.040448983719284, 0.0238028083644813, 0.0, 0.842198581560284, 0.0, 0.0, 0.832775919732441, 0.0614071441670794, 0.583118503576672, 0.157801418439716, 0.435635359116022, 0.212765957446809
mw1.arff, 0.120780937366421, 0.0, 0.0340242881072027, 0.00634115409004439, 0.0, 0.840205067535374, 0.380434782608696, 0.0306401051673577, 0.153675196406785, 0.111111111111111, 0.984042553191489, 0.0263157894736842, 0.0416666666666667, 0.0, 0.918245994470275, 0.0, 0.0159574468085106, 0.00220994475138122, 0.393617021276596
fri_c2_1000_10.arff, 0.0136350251119665, 0.0, 0.0557998324958124, 0.0885647854576199, 0.0, 0.440518865000423, 0.0869565217391304, 0.0910102133683891, 0.839967673502374, 0.111111111111111, 0.918762088974855, 0.0909090909090909, 0.0416666666666667, 0.0, 0.533014011370249, 0.0, 0.0812379110251451, 0.00220994475138122, 0.106382978723404
fri_c0_1000_50.arff, 0.065090088285375, 0.0, 0.0484715242881072, 0.103360811667724, 0.0, 0.477170442861349, 0.521739130434783, 0.0910102133683891, 0.979995959187797, 0.111111111111111, 0.990821860659157, 0.0196078431372549, 0.0416666666666667, 0.0, 0.454412866836388, 0.0, 0.00917813934084272, 0.00220994475138122, 0.531914893617021
wisconsin.arff, 0.218301517368465, 0.0, 0.00596733668341709, 0.0188120904671317, 0.0, 0.586365558250117, 0.326086956521739, 0.00950551117403175, 0.927820471296174, 0.111111111111111, 0.980012894906512, 0.0303030303030303, 0.0416666666666667, 0.0, 0.483700185786413, 0.0, 0.0199871050934881, 0.00220994475138122, 0.340425531914894
fri_c4_500_50.arff, 0.130695293831471, 0.0, 0.0227177554438861, 0.0496723737053477, 0.0, 0.45552270822387, 0.521739130434783, 0.040448983719284, 0.943988685725831, 0.111111111111111, 0.990821860659157, 0.0196078431372549, 0.0416666666666667, 0.0, 0.474624589716524, 0.0, 0.00917813934084272, 0.00220994475138122, 0.531914893617021
jEdit_42_43.arff, 0.0308599212596502, 0.0, 0.0164363484087102, 0.0346649756922427, 0.0, 0.701797170912659, 0.0652173913043478, 0.0272019415512185, 0.894287589203804, 0.111111111111111, 0.898345153664303, 0.111111111111111, 0.0416666666666667, 0.0, 0.502522975047009, 0.0, 0.101654846335697, 0.00220994475138122, 0.0851063829787234
php7gmqTJ.arff, 0.0766674774993919, 0.0, 0.00219849246231156, 0.00655252589304587, 0.185185185185185, 0.551988126593982, 0.0326086956521739, 0.0, 0.639927265380342, 0.111111111111111, 0.0, 0.5, 0.125, 0.00501672240802676, 0.645301360704337, 0.00278329893774124, 1.0, 0.00497237569060774, 0.0
analcatdata_neavote.arff, 0.0509399459126876, 0.0, 0.00481574539363484, 0.00126823081800888, 0.0740740740740741, 0.843383315868449, 0.0108695652173913, 0.0, 0.13982624507526, 0.111111111111111, 0.252659574468085, 0.25, 0.0416666666666667, 0.162207357859532, 0.926019734039558, 0.132651671565348, 0.747340425531915, 0.110497237569061, 0.0106382978723404
chscase_geyser1.arff, 0.0168683500275928, 0.0, 0.00910804020100502, 0.0183893468611287, 0.0, 0.202019765789406, 0.0, 0.0123369400343816, 0.792750928522219, 0.111111111111111, 0.673758865248227, 0.333333333333333, 0.0416666666666667, 0.0, 0.559517872204061, 0.0, 0.326241134751773, 0.00220994475138122, 0.0212765957446809
jungle_chess_2pcs_endgame_panther_lion.arff, 0.0123377099562764, 0.0769230769230769, 0.259212730318258, 0.0304375396322131, 0.962962962962963, 0.79597958743776, 0.478260869565217, 0.465567802608959, 0.0614600749886782, 0.0, 0.430058850158443, 0.48936170212766, 0.958333333333333, 0.00167224080267559, 0.484002874964478, 0.00104018933332918, 0.569941149841557, 0.00233271945979128, 0.212765957446809
titanic.arff, 0.00182268660903871, 0.0, 0.15106783919598, 0.150073980131051, 0.0, 0.519654468091796, 0.0108695652173913, 0.212458286985539, 0.645998459956694, 0.111111111111111, 0.757978723404255, 0.25, 0.0416666666666667, 0.0, 0.641893457507828, 0.0, 0.242021276595745, 0.00220994475138122, 0.0319148936170213
fri_c2_500_5.arff, 0.0149214016913017, 0.0, 0.0262772194304858, 0.0424857324032974, 0.0, 0.471087442782773, 0.0326086956521739, 0.040448983719284, 0.807961208202849, 0.111111111111111, 0.842198581560284, 0.166666666666667, 0.0416666666666667, 0.0, 0.550979987263703, 0.0, 0.157801418439716, 0.00220994475138122, 0.0531914893617021
datatrieve.arff, 0.0885417228471015, 0.0, 0.00753768844221105, 0.0021137180300148, 0.0, 0.940080646119635, 0.0652173913043478, 0.0030336737789463, 0.16906292010848, 0.111111111111111, 0.898345153664303, 0.111111111111111, 0.0416666666666667, 0.0, 0.90960850605996, 0.0, 0.101654846335697, 0.00220994475138122, 0.0851063829787234
fri_c1_1000_50.arff, 0.065090088285375, 0.0, 0.0523450586264657, 0.0955400549566688, 0.0, 0.480502404485069, 0.521739130434783, 0.0910102133683891, 0.905981008182645, 0.111111111111111, 0.990821860659157, 0.0196078431372549, 0.0416666666666667, 0.0, 0.49595918609, 0.0, 0.00917813934084272, 0.00220994475138122, 0.531914893617021
fri_c3_100_5.arff, 0.0766674774993919, 0.0, 9.42211055276382E-4, 0.00908898752906362, 0.0, 0.462328068355684, 0.0326086956521739, 0.0, 0.879975755126781, 0.111111111111111, 0.842198581560284, 0.166666666666667, 0.0416666666666667, 0.0, 0.510556541503432, 0.0, 0.157801418439716, 0.00220994475138122, 0.0531914893617021
mu284.arff, 0.0493093277135303, 0.0, 0.00994556113902848, 0.0298034242232086, 0.0, 0.996367770362504, 0.0869565217391304, 0.0186065325108707, 1.0, 0.111111111111111, 0.918762088974855, 0.0909090909090909, 0.0416666666666667, 0.0, 0.443184131902979, 0.0, 0.0812379110251451, 0.00220994475138122, 0.106382978723404
solar-flare_1.arff, 0.0525734399816847, 0.230769230769231, 0.00429229480737018, 0.00422743606002959, 0.444444444444444, 0.226435025005005, 0.108695652173913, 0.0217413287491152, 0.133158231471192, 0.111111111111111, 0.0, 0.538461538461538, 0.291666666666667, 0.00668896321070234, 0.195439027816658, 0.00322366029547589, 1.0, 0.00552486187845304, 0.0
fri_c2_100_5.arff, 0.0766674774993919, 0.0, 0.00136097152428811, 0.0082435003170577, 0.0, 0.51836560475462, 0.0326086956521739, 0.0, 0.799959591877968, 0.111111111111111, 0.842198581560284, 0.166666666666667, 0.0416666666666667, 0.0, 0.555471481237067, 0.0, 0.157801418439716, 0.00220994475138122, 0.0531914893617021
phptbYBGx.arff, 0.0734369402502293, 0.0, 0.0588358458961474, 0.0107799619530755, 0.0, 0.838900312956534, 0.380434782608696, 0.0567296996662959, 0.157167115552405, 0.111111111111111, 0.984042553191489, 0.0263157894736842, 0.0416666666666667, 0.0, 0.916285898764454, 0.0, 0.0159574468085106, 0.00220994475138122, 0.393617021276596
phpmxH8g0.arff, 0.131338482121138, 0.461538461538462, 0.0067001675041876, 0.00507292327203551, 0.111111111111111, 0.0909635226261952, 0.41304347826087, 0.030336737789463, 0.124823214466108, 0.111111111111111, 0.912039439543332, 0.0487804878048781, 0.0833333333333333, 0.0100334448160535, 0.193344779634633, 0.00683841616551849, 0.0879605604566684, 0.00801104972375691, 0.393617021276596
phpWniPo4.arff, 0.71326700907772, 0.230769230769231, 0.0, 0.00422743606002959, 0.0, 0.762042940948275, 0.956521739130435, 0.00647183739508545, 0.255947262472928, 0.444444444444444, 0.999532382511106, 0.0, 0.0, 0.00501672240802676, 0.20354649612901, 0.0, 4.67617488894086E-4, 0.0121546961325967, 0.957446808510638
